  0.00750000   0.87320691  -0.07937292  -0.28648874  -0.32216565  -0.43866153  1e-06
  0.00875000   0.87320342  -0.07937272  -0.28645446  -0.32215823  -0.43862439  1e-06
  0.01000000   0.87321332  -0.07937460  -0.28641356  -0.32214877  -0.43857921  1e-06
  0.01125000   0.87317542  -0.07936973  -0.28637411  -0.32214486  -0.43854035  1e-06
  0.01250000   0.87316397  -0.07937022  -0.28632375  -0.32213504  -0.43848658  1e-06
  0.01375000   0.87318179  -0.07937185  -0.28626652  -0.32212208  -0.43842385  1e-06
  0.01500000   0.87314349  -0.07936627  -0.28620679  -0.32211086  -0.43836196  1e-06
  0.01625000   0.87313900  -0.07936470  -0.28613199  -0.32208955  -0.43827931  1e-06
  0.01750000   0.87317393  -0.07936657  -0.28603662  -0.32205188  -0.43816722  1e-06
  0.01875000   0.87310631  -0.07935067  -0.28593244  -0.32200782  -0.43804870  1e-06
  0.02000000   0.87311772  -0.07934190  -0.28579268  -0.32193380  -0.43787840  1e-06
  0.02125000   0.87312660  -0.07932699  -0.28561932  -0.32183036  -0.43766246  1e-06
  0.02250000   0.87305144  -0.07929269  -0.28541380  -0.32169757  -0.43740636  1e-06
  0.02375000   0.87306650  -0.07926203  -0.28514764  -0.32150977  -0.43706240  1e-06
  0.02500000   0.87299607  -0.07920815  -0.28483246  -0.32127567  -0.43665443  1e-06
  0.02625000   0.87292016  -0.07914049  -0.28445014  -0.32097831  -0.43615332  1e-06
  0.02750000   0.87294526  -0.07907197  -0.28397906  -0.32059765  -0.43552384  1e-06
  0.02875000   0.87289605  -0.07897592  -0.28343114  -0.32014260  -0.43479018  1e-06
  0.03000000   0.87289262  -0.07886705  -0.28278317  -0.31959159  -0.43391417  1e-06
  0.03125000   0.87274617  -0.07871720  -0.28204981  -0.31895591  -0.43292427  1e-06
  0.03250000   0.87276471  -0.07856668  -0.28118420  -0.31819327  -0.43174092  1e-06
  0.03375000   0.87258528  -0.07836383  -0.28022410  -0.31733511  -0.43043238  1e-06
  0.03500000   0.87254234  -0.07815187  -0.27911809  -0.31633477  -0.42891146  1e-06
  0.03625000   0.87244092  -0.07790233  -0.27788339  -0.31520566  -0.42721011  1e-06
  0.03750000   0.87226042  -0.07761054  -0.27651515  -0.31394176  -0.42532162  1e-06
  0.03875000   0.87218714  -0.07729840  -0.27497895  -0.31251068  -0.42318892  1e-06
  0.04000000   0.87137465  -0.07685697  -0.27339159  -0.31101491  -0.42101083  1e-06
  0.04125000   0.86959710  -0.07626186  -0.27178852  -0.30948550  -0.41884487  1e-06
  0.04250000   0.86789911  -0.07564374  -0.27000959  -0.30777749  -0.41642068  1e-06
  0.04375000   0.86627252  -0.07499897  -0.26804748  -0.30588198  -0.41372705  1e-06
  0.04500000   0.86471003  -0.07432397  -0.26589459  -0.30378963  -0.41075218  1e-06
  0.04625000   0.86320510  -0.07361503  -0.26354258  -0.30149011  -0.40748297  1e-06
  0.04750000   0.86175180  -0.07286045  -0.26098251  -0.29897220  -0.40390518  1e-06
  0.04875000   0.86034476  -0.07205721  -0.25820459  -0.29622358  -0.40000314  1e-06
  0.05000000   0.85897910  -0.07120887  -0.25519825  -0.29323080  -0.39575975  1e-06
  0.05125000   0.85765031  -0.07031105  -0.25195180  -0.28997893  -0.39115597  1e-06
  0.05250000   0.85635425  -0.06935898  -0.24845221  -0.28645119  -0.38617043  1e-06
  0.05375000   0.85508707  -0.06834526  -0.24468510  -0.28262904  -0.38077946  1e-06
  0.05500000   0.85384520  -0.06726469  -0.24063422  -0.27849143  -0.37495617  1e-06
  0.05625000   0.85262526  -0.06611302  -0.23628128  -0.27401463  -0.36867020  1e-06
  0.05750000   0.85142407  -0.06488315  -0.23160521  -0.26917122  -0.36188643  1e-06
  0.05875000   0.85023863  -0.06356706  -0.22658194  -0.26392989  -0.35456473  1e-06
  0.06000000   0.84906603  -0.06215553  -0.22118342  -0.25825409  -0.34665816  1e-06
  0.06125000   0.84790349  -0.06063780  -0.21537665  -0.25210091  -0.33811149  1e-06
  0.06250000   0.84674830  -0.05900117  -0.20912228  -0.24541922  -0.32885883  1e-06
  0.06375000   0.84559779  -0.05723047  -0.20237303  -0.23814765  -0.31882098  1e-06
  0.06500000   0.84444934  -0.05530725  -0.19507095  -0.23021118  -0.30790090  1e-06
  0.06625000   0.84330031  -0.05320859  -0.18714358  -0.22151627  -0.29597738  1e-06
  0.06750000   0.84214805  -0.05090549  -0.17849877  -0.21194432  -0.28289642  1e-06
  0.06875000   0.84098984  -0.04836017  -0.16901585  -0.20134056  -0.26845670  1e-06
  0.07000000   0.83982288  -0.04551777  -0.15853158  -0.18949651  -0.25238647  1e-06
  0.07125000   0.83864422  -0.04230596  -0.14681570  -0.17611930  -0.23430322  1e-06
  0.07250000   0.83745075  -0.03862593  -0.13352418  -0.16077354  -0.21363724  1e-06
  0.07375000   0.83623913  -0.03430768  -0.11809979  -0.14275763  -0.18946866  1e-06
  0.07500000   0.83500572  -0.02904128  -0.09951940  -0.12079082  -0.16011507  1e-06
  0.07625000   0.83374658  -0.02212043  -0.07543394  -0.09195078  -0.12173017  1e-06
  0.07750000   0.83245875  -0.01065193  -0.03613459  -0.04424546  -0.05849773  1e-06
