  0.00750000   0.87469038  -0.06021385  -0.36067729  -0.39666325  -0.54466488  1e-06
  0.00875000   0.87468681  -0.06021766  -0.36063972  -0.39665452  -0.54462528  1e-06
  0.01000000   0.87469754  -0.06022471  -0.36059594  -0.39664426  -0.54457761  1e-06
  0.01125000   0.87465739  -0.06022298  -0.36054727  -0.39663203  -0.54452928  1e-06
  0.01250000   0.87464638  -0.06022917  -0.36049092  -0.39661732  -0.54446850  1e-06
  0.01375000   0.87466479  -0.06023750  -0.36042922  -0.39660132  -0.54440102  1e-06
  0.01500000   0.87462469  -0.06023770  -0.36036262  -0.39658410  -0.54433315  1e-06
  0.01625000   0.87462127  -0.06024530  -0.36028878  -0.39656465  -0.54425365  1e-06
  0.01750000   0.87466061  -0.06026130  -0.36020808  -0.39654390  -0.54416288  1e-06
  0.01875000   0.87459161  -0.06025819  -0.36012317  -0.39652088  -0.54407765  1e-06
  0.02000000   0.87460972  -0.06027161  -0.36002850  -0.39649426  -0.54397280  1e-06
  0.02125000   0.87462694  -0.06028541  -0.35992631  -0.39646514  -0.54385993  1e-06
  0.02250000   0.87455731  -0.06028374  -0.35981586  -0.39642986  -0.54374471  1e-06
  0.02375000   0.87458851  -0.06030102  -0.35969208  -0.39638880  -0.54360443  1e-06
  0.02500000   0.87453212  -0.06030218  -0.35955582  -0.39633712  -0.54345571  1e-06
  0.02625000   0.87447529  -0.06030333  -0.35940301  -0.39627378  -0.54328590  1e-06
  0.02750000   0.87453156  -0.06032493  -0.35923003  -0.39619946  -0.54308134  1e-06
  0.02875000   0.87451462  -0.06033245  -0.35903503  -0.39610586  -0.54285389  1e-06
  0.03000000   0.87455306  -0.06034917  -0.35881332  -0.39599315  -0.54258719  1e-06
  0.03125000   0.87444609  -0.06033795  -0.35856278  -0.39585234  -0.54229386  1e-06
  0.03250000   0.87452235  -0.06035835  -0.35827638  -0.39568815  -0.54193873  1e-06
  0.03375000   0.87439526  -0.06033935  -0.35795354  -0.39548666  -0.54155093  1e-06
  0.03500000   0.87442182  -0.06034545  -0.35758642  -0.39525270  -0.54109195  1e-06
  0.03625000   0.87439435  -0.06033826  -0.35717276  -0.39497698  -0.54057476  1e-06
  0.03750000   0.87429105  -0.06031326  -0.35670847  -0.39465476  -0.53999532  1e-06
  0.03875000   0.87431123  -0.06030591  -0.35618673  -0.39428637  -0.53932877  1e-06
  0.04000000   0.87354953  -0.06015239  -0.35561544  -0.39384788  -0.53865546  1e-06
  0.04125000   0.87176258  -0.05980372  -0.35499513  -0.39333102  -0.53799382  1e-06
  0.04250000   0.87006775  -0.05943867  -0.35430679  -0.39275610  -0.53723144  1e-06
  0.04375000   0.86845645  -0.05908622  -0.35354665  -0.39211908  -0.53636366  1e-06
  0.04500000   0.86692102  -0.05874397  -0.35271102  -0.39141606  -0.53538584  1e-06
  0.04625000   0.86545462  -0.05840970  -0.35179616  -0.39064300  -0.53429318  1e-06
  0.04750000   0.86405107  -0.05808134  -0.35079830  -0.38979577  -0.53308064  1e-06
  0.04875000   0.86270480  -0.05775697  -0.34971373  -0.38887036  -0.53174333  1e-06
  0.05000000   0.86141073  -0.05743476  -0.34853861  -0.38786248  -0.53027593  1e-06
  0.05125000   0.86016428  -0.05711299  -0.34726917  -0.38676791  -0.52867322  1e-06
  0.05250000   0.85896120  -0.05679000  -0.34590155  -0.38558224  -0.52692974  1e-06
  0.05375000   0.85779764  -0.05646424  -0.34443194  -0.38430117  -0.52504007  1e-06
  0.05500000   0.85667003  -0.05613415  -0.34285634  -0.38292000  -0.52299835  1e-06
  0.05625000   0.85557507  -0.05579617  -0.34117077  -0.38143407  -0.52079876  1e-06
  0.05750000   0.85450968  -0.05543882  -0.33937114  -0.37983850  -0.51843518  1e-06
  0.05875000   0.85347103  -0.05507322  -0.33745320  -0.37812816  -0.51590118  1e-06
  0.06000000   0.85245645  -0.05469795  -0.33541265  -0.37629781  -0.51319019  1e-06
  0.06125000   0.85146343  -0.05431158  -0.33324495  -0.37434183  -0.51029516  1e-06
  0.06250000   0.85048962  -0.05391270  -0.33094548  -0.37225450  -0.50720892  1e-06
  0.06375000   0.84953279  -0.05349987  -0.32850920  -0.37002942  -0.50392348  1e-06
  0.06500000   0.84859086  -0.05307163  -0.32593102  -0.36766016  -0.50043074  1e-06
  0.06625000   0.84766179  -0.05262410  -0.32320547  -0.36513969  -0.49672190  1e-06
  0.06750000   0.84674370  -0.05215661  -0.32032669  -0.36246045  -0.49278747  1e-06
  0.06875000   0.84583474  -0.05166928  -0.31728846  -0.35961434  -0.48861731  1e-06
  0.07000000   0.84493315  -0.05116048  -0.31408415  -0.35659271  -0.48420052  1e-06
  0.07125000   0.84403723  -0.05062849  -0.31070645  -0.35338596  -0.47952506  1e-06
  0.07250000   0.84314533  -0.05007155  -0.30714763  -0.34998392  -0.47457810  1e-06
  0.07375000   0.84225585  -0.04948775  -0.30339912  -0.34637526  -0.46934536  1e-06
  0.07500000   0.84136722  -0.04887507  -0.29945151  -0.34254752  -0.46381114  1e-06
  0.07625000   0.84047789  -0.04823134  -0.29529455  -0.33848713  -0.45795824  1e-06
  0.07750000   0.83958635  -0.04755423  -0.29091682  -0.33417893  -0.45176749  1e-06
  0.07875000   0.83869110  -0.04684116  -0.28630555  -0.32960600  -0.44521741  1e-06
  0.08000000   0.83779063  -0.04608931  -0.28144645  -0.32474939  -0.43828390  1e-06
  0.08125000   0.83688344  -0.04529560  -0.27632351  -0.31958788  -0.43093995  1e-06
  0.08250000   0.83596803  -0.04445655  -0.27091850  -0.31409740  -0.42315482  1e-06
  0.08375000   0.83504287  -0.04356824  -0.26521051  -0.30825032  -0.41489319  1e-06
  0.08500000   0.83410641  -0.04262626  -0.25917561  -0.30201515  -0.40611471  1e-06
  0.08625000   0.83315705  -0.04162551  -0.25278586  -0.29535512  -0.39677219  1e-06
  0.08750000   0.83219317  -0.04056014  -0.24600877  -0.28822768  -0.38681087  1e-06
  0.08875000   0.83121307  -0.03941270  -0.23880556  -0.28058214  -0.37616545  1e-06
  0.09000000   0.83021499  -0.03818333  -0.23113007  -0.27235831  -0.36475820  1e-06
  0.09125000   0.82919708  -0.03686530  -0.22292604  -0.26348314  -0.35249464  1e-06
  0.09250000   0.82815739  -0.03544658  -0.21412412  -0.25386678  -0.33925835  1e-06
  0.09375000   0.82709385  -0.03391223  -0.20463725  -0.24339693  -0.32490355  1e-06
  0.09500000   0.82600424  -0.03224301  -0.19435305  -0.23192912  -0.30924238  1e-06
  0.09625000   0.82488616  -0.03041364  -0.18312319  -0.21927337  -0.29202742  1e-06
  0.09750000   0.82373703  -0.02838952  -0.17074384  -0.20516976  -0.27291953  1e-06
  0.09875000   0.82255401  -0.02612101  -0.15692175  -0.18924596  -0.25143213  1e-06
  0.10000000   0.82133397  -0.02353213  -0.14120694  -0.17093331  -0.22682084  1e-06
  0.10125000   0.82007344  -0.02049490  -0.12283963  -0.14927650  -0.19783297  1e-06
  0.10250000   0.81876858  -0.01675795  -0.10032497  -0.12240604  -0.16201291  1e-06
  0.10375000   0.81741514  -0.01165317  -0.06968301  -0.08537377  -0.11284928  1e-06
  0.10500000   0.81610131  -0.00210780  -0.01259737  -0.01550283  -0.02046288  1e-06
