  0.00750000   0.87354315   0.38939120   0.04857971   0.58596086   0.42491661  1e-06
  0.00875000   0.87353950   0.38935242   0.04858497   0.58591982   0.42490666  1e-06
  0.01000000   0.87355065   0.38930791   0.04859405   0.58587101   0.42489521  1e-06
  0.01125000   0.87350927   0.38925583   0.04859332   0.58581909   0.42488042  1e-06
  0.01250000   0.87349833   0.38919791   0.04860172   0.58575637   0.42486403  1e-06
  0.01375000   0.87351706   0.38913502   0.04861276   0.58568723   0.42484633  1e-06
  0.01500000   0.87347573   0.38906461   0.04861465   0.58561531   0.42482613  1e-06
  0.01625000   0.87347229   0.38898878   0.04862511   0.58553337   0.42480451  1e-06
  0.01750000   0.87351301   0.38890840   0.04864531   0.58544240   0.42478283  1e-06
  0.01875000   0.87344198   0.38881870   0.04864393   0.58535249   0.42475646  1e-06
  0.02000000   0.87346095   0.38872446   0.04866156   0.58524795   0.42472921  1e-06
  0.02125000   0.87347915   0.38862410   0.04867993   0.58513743   0.42470086  1e-06
  0.02250000   0.87340791   0.38851370   0.04868117   0.58502431   0.42466683  1e-06
  0.02375000   0.87344119   0.38839776   0.04870437   0.58489393   0.42463134  1e-06
  0.02500000   0.87338433   0.38827049   0.04871027   0.58475975   0.42458954  1e-06
  0.02625000   0.87332773   0.38813202   0.04871706   0.58461141   0.42454056  1e-06
  0.02750000   0.87338896   0.38798548   0.04874839   0.58444188   0.42448895  1e-06
  0.02875000   0.87337478   0.38782287   0.04876522   0.58426032   0.42442642  1e-06
  0.03000000   0.87341917   0.38764570   0.04879445   0.58405448   0.42435448  1e-06
  0.03125000   0.87331444   0.38744383   0.04879395   0.58383093   0.42426137  1e-06
  0.03250000   0.87340027   0.38722808   0.04883230   0.58357197   0.42416210  1e-06
  0.03375000   0.87327753   0.38697967   0.04882861   0.58329007   0.42403338  1e-06
  0.03500000   0.87331500   0.38671015   0.04885713   0.58296579   0.42389128  1e-06
  0.03625000   0.87329838   0.38640782   0.04887433   0.58260357   0.42372179  1e-06
  0.03750000   0.87320529   0.38606863   0.04887548   0.58220005   0.42352083  1e-06
  0.03875000   0.87324157   0.38569701   0.04890162   0.58174155   0.42329535  1e-06
  0.04000000   0.87247260   0.38525463   0.04875040   0.58126488   0.42299656  1e-06
  0.04125000   0.87064688   0.38472899   0.04836536   0.58077611   0.42260892  1e-06
  0.04250000   0.86891804   0.38415980   0.04800240   0.58021903   0.42218517  1e-06
  0.04375000   0.86727726   0.38354374   0.04765891   0.57958993   0.42172209  1e-06
  0.04500000   0.86571667   0.38287753   0.04733256   0.57888509   0.42121645  1e-06
  0.04625000   0.86422925   0.38215788   0.04702123   0.57810062   0.42066504  1e-06
  0.04750000   0.86280867   0.38138143   0.04672293   0.57723239   0.42006439  1e-06
  0.04875000   0.86144920   0.38054488   0.04643587   0.57627630   0.41941117  1e-06
  0.05000000   0.86014566   0.37964504   0.04615838   0.57522836   0.41870216  1e-06
  0.05125000   0.85889333   0.37867859   0.04588888   0.57408422   0.41793384  1e-06
  0.05250000   0.85768789   0.37764234   0.04562591   0.57283972   0.41710288  1e-06
  0.05375000   0.85652538   0.37653311   0.04536809   0.57149065   0.41620593  1e-06
  0.05500000   0.85540215   0.37534764   0.04510790   0.57003252   0.41523940  1e-06
  0.05625000   0.85431485   0.37408272   0.04484275   0.56846093   0.41419978  1e-06
  0.05750000   0.85326034   0.37273523   0.04457942   0.56677155   0.41308364  1e-06
  0.05875000   0.85223575   0.37130189   0.04431673   0.56495975   0.41188731  1e-06
  0.06000000   0.85123836   0.36977945   0.04405354   0.56302082   0.41060700  1e-06
  0.06125000   0.85026564   0.36816464   0.04378876   0.56095004   0.40923898  1e-06
  0.06250000   0.84931523   0.36645415   0.04352133   0.55874250   0.40777934  1e-06
  0.06375000   0.84838489   0.36464456   0.04325020   0.55639315   0.40622404  1e-06
  0.06500000   0.84747252   0.36273238   0.04297273   0.55389666   0.40456795  1e-06
  0.06625000   0.84657612   0.36071406   0.04268735   0.55124763   0.40280655  1e-06
  0.06750000   0.84569381   0.35858590   0.04239536   0.54844036   0.40093639  1e-06
  0.06875000   0.84482377   0.35634405   0.04209575   0.54546880   0.39895261  1e-06
  0.07000000   0.84396428   0.35398458   0.04178755   0.54232681   0.39685033  1e-06
  0.07125000   0.84311370   0.35150319   0.04146977   0.53900751   0.39462401  1e-06
  0.07250000   0.84227043   0.34889562   0.04114144   0.53550407   0.39226824  1e-06
  0.07375000   0.84143295   0.34615714   0.04080153   0.53180884   0.38977687  1e-06
  0.07500000   0.84059978   0.34328282   0.04044904   0.52791379   0.38714352  1e-06
  0.07625000   0.83976947   0.34026746   0.04008293   0.52381042   0.38436140  1e-06
  0.07750000   0.83894063   0.33710540   0.03970214   0.51948937   0.38142308  1e-06
  0.07875000   0.83811188   0.33379064   0.03930556   0.51494074   0.37832069  1e-06
  0.08000000   0.83728190   0.33031662   0.03889207   0.51015359   0.37504557  1e-06
  0.08125000   0.83644935   0.32667628   0.03846047   0.50511614   0.37158838  1e-06
