  0.00750000   0.87470711          NaN  0.683463
  0.00875000   0.87470360          NaN  0.683443
  0.01000000   0.87471399          NaN  0.683423
  0.01125000   0.87467483          NaN  0.68339
  0.01250000   0.87466372          NaN  0.683359
  0.01375000   0.87468189          NaN  0.68333
  0.01500000   0.87464274          NaN  0.683287
  0.01625000   0.87463926          NaN  0.683248
  0.01750000   0.87467731          NaN  0.683217
  0.01875000   0.87460972          NaN  0.683161
  0.02000000   0.87462665          NaN  0.683122
  0.02125000   0.87464214          NaN  0.683085
  0.02250000   0.87457306          NaN  0.683033
  0.02375000   0.87460061          NaN  0.683007
  0.02500000   0.87454283          NaN  0.682971
  0.02625000   0.87448312          NaN  0.682945
  0.02750000   0.87453226          NaN  0.682957
  0.02875000   0.87450880          NaN  0.68297
  0.03000000   0.87453758          NaN  0.683015
  0.03125000   0.87442302          NaN  0.683051
  0.03250000   0.87448491          NaN  0.683155
  0.03375000   0.87434677          NaN  0.683244
  0.03500000   0.87435599          NaN  0.683399
  0.03625000   0.87431031          NaN  0.68358
  0.03750000   0.87418840          NaN  0.683782
  0.03875000   0.87418411          NaN  0.684055
  0.04000000   0.87341671          NaN  0.6842
  0.04125000   0.87164986          NaN  0.68428
  0.04250000   0.86997050          NaN  0.684813
  0.04375000   0.86837022          NaN  0.685243
  0.04500000   0.86684154          NaN  0.685494
  0.04625000   0.86537775          NaN  0.685777
  0.04750000   0.86397281          NaN  0.686128
  0.04875000   0.86262126          NaN  0.686554
  0.05000000   0.86131814          NaN  0.687054
  0.05125000   0.86005891          NaN  0.687628
  0.05250000   0.85883944          NaN  0.688276
  0.05375000   0.85765591          NaN  0.688997
  0.05500000   0.85650480          NaN  0.689792
  0.05625000   0.85538285          NaN  0.690663
  0.05750000   0.85428702          NaN  0.69161
  0.05875000   0.85321447          NaN  0.692637
  0.06000000   0.85216253          NaN  0.693745
  0.06125000   0.85112869          NaN  0.694939
  0.06250000   0.85011057          NaN  0.696228
  0.06375000   0.84910592          NaN  0.697675
  0.06500000   0.84811258          NaN  0.6996
  0.06625000   0.84712848          NaN  0.702119
  0.06750000   0.84615162          NaN  0.704202
  0.06875000   0.84518008          NaN  0.706057
  0.07000000   0.84421197          NaN  0.707965
  0.07125000   0.84324545          NaN  0.70998
  0.07250000   0.84227872          NaN  0.712112
  0.07375000   0.84130997          NaN  0.714369
  0.07500000   0.84033743          NaN  0.716757
  0.07625000   0.83935929          NaN  0.719285
  0.07750000   0.83837376          NaN  0.721967
  0.07875000   0.83737898          NaN  0.724825
  0.08000000   0.83637308          NaN  0.727894
  0.08125000   0.83535412          NaN  0.731203
  0.08250000   0.83432007          NaN  0.734722
  0.08375000   0.83326882          NaN  0.738384
  0.08500000   0.83219813          NaN  0.742192
  0.08625000   0.83110562          NaN  0.74619
  0.08750000   0.82998871          NaN  0.750417
  0.08875000   0.82884464          NaN  0.754903
  0.09000000   0.82767035          NaN  0.759674
  0.09125000   0.82646249          NaN  0.764758
  0.09250000   0.82521735          NaN  0.770186
  0.09375000   0.82393111          NaN  0.775991
  0.09500000   0.82288361          NaN  0.77958
